transit_id,g_transit_time,g_transit_flux,g_transit_flux_error,g_transit_flux_over_error,g_transit_mag,bp_obs_time,bp_flux,bp_flux_error,bp_flux_over_error,bp_mag,rp_obs_time,rp_flux,rp_flux_error,rp_flux_over_error,rp_mag,variability_flag_g_reject,variability_flag_bp_reject,variability_flag_rp_reject,g_other_flags,bp_other_flags,rp_other_flags,rejected_by_photometry
17812954482087118,1718.9826291431036,91653541.70558302,129231.1810358163,709.22156,5.781993737632359,1718.98294407899,64218288.181411885,136252.16344479367,471.3194,5.8193954039885725,1718.9830292482466,43790522.02627219,48738.2925109488,898.4829,5.64444519504929,False,False,False,8193,0,0,False
19741935584285783,1753.8641793114823,91717758.15148334,175490.91827480888,522.6354,5.7812332901342,1753.864494248579,64373377.2021461,86840.39979444414,741.28375,5.816776480811665,1753.86457947462,43116976.98865062,43421.43348629481,992.98834,5.661274741021639,False,False,False,12289,0,0,False
26543568016127153,1876.8683203843448,92550776.03485134,210313.39322329592,440.06125,5.771416705436984,1876.8686350967089,65427458.47327607,72047.66630740424,908.1135,5.799142089607152,1876.8687219405933,44114248.03872068,40687.66538886986,1084.2168,5.636448299298511,False,False,False,12289,0,0,False
26547660295959976,1876.9423332612762,91604665.30862835,177727.27462056896,515.42267,5.7825728863193895,1876.942647480787,63506770.00399989,89520.84886086876,709.4076,5.831492153801424,1876.942736678843,48071924.97772876,43622.141572823486,1102.0074,5.543166718067951,False,False,True,12289,0,2048,False
29431989191979514,1929.1086017369423,91447404.9078023,105746.51142146328,864.7794,5.784438403082525,1929.1089164049326,64256487.38632829,68886.5118975789,932.78766,5.818749763460154,1929.1090029473312,42938034.35113897,22740.71622791446,1888.1566,5.665790103395526,False,False,False,12289,0,0,False
29436081497632911,1929.1826152082033,94704693.64454533,534246.7353475406,177.2677,5.746438108211279,1929.1829293534527,66087233.241829924,88301.48101831319,748.42725,5.788248289781457,1929.1830188475467,45203337.301764764,42766.11933971567,1056.9895,5.609969252719267,False,False,False,12297,0,0,False
39236416839368861,2106.4129854754606,93806398.20607953,786125.7002987856,119.32748,5.756785714316095,2106.4133280156143,65219746.47540536,202946.65847228665,321.36398,5.802594450128062,2106.413415878325,43955517.397598885,40569.134789081465,1083.4719,5.640362009971533,False,False,False,4206625,0,0,False
40494432683303997,2129.1617448895113,90990306.83303179,155359.46600786506,585.67596,5.789879043207435,2129.162059639283,64193265.248281725,85404.19314783301,751.6407,5.8198185482317015,2129.162145717155,43428442.662333086,42466.577949111335,1022.6499,5.6534598613941185,False,False,False,12289,0,0,False
40498525009121837,2129.2357472394483,93251548.47693476,221088.45096132686,421.7839,5.763226736647216,2129.23606220414,65142725.26162882,73546.37949182773,885.7367,5.803877407239074,2129.2361476446013,43796306.78804542,43364.06321762612,1009.9678,5.644301777930821,False,False,False,12289,0,0,False
47313992390985244,2252.4917199538136,92313756.2895549,1076136.6910039317,85.782555,5.774200809629228,2252.4920627407723,65285160.49723141,78420.33779880506,832.5029,5.801506025494984,2252.4921501652657,44227040.108088315,39280.69092133334,1125.9232,5.6336758131273115,False,False,False,4206625,0,0,False
49054839348704609,2283.9769485241113,92857222.4191282,337483.3804940428,275.14606,5.767827645202491,2283.977263314479,64743110.04834285,73791.63881999593,877.3773,5.8105583216438745,2283.9773494991887,43209978.89872101,24940.544651798245,1732.5194,5.658935365587816,False,False,False,12289,0,0,False
50170499394049637,2304.1547767970255,91518944.4615444,102589.71981755014,892.0869,5.783589360755389,2304.1550917547183,63987593.79003034,98884.78661413591,647.0924,5.82330276797904,2304.155176800989,42615291.80597711,44508.30025936408,957.46844,5.673981834660886,False,False,False,8193,0,0,False
50174591662610330,2304.2288101261297,94269337.48114525,405266.4670891772,232.61075,5.751440729809591,2304.229103580927,65881295.65278737,69069.96006421995,953.8343,5.791636886740356,2304.2291915365668,44384401.04211209,39930.711570407904,1111.5354,5.629819592290136,False,False,False,12293,0,0,False
55691985797142304,2404.009193564825,92450232.77533153,221803.24391879782,416.81192,5.772596844598979,2404.009486891974,64564918.66312283,80116.10978800112,805.89185,5.813550695167816,2404.0095748457047,43678170.981856786,41798.868592541854,1044.9606,5.647234391033699,False,False,False,12293,0,0,False
55696078100288922,2404.0831964655536,92955552.82657589,170285.3239558189,545.88116,5.766678521917299,2404.0834898510307,65000239.36781514,61341.69870017838,1059.642,5.806254825885311,2404.0835773794843,43535141.793919235,21722.592350149174,2004.1412,5.6507955929181755,False,False,False,12293,0,0,False
55705818865865914,2404.259321832805,92810302.77180782,114271.48457725519,812.1913,5.768376393410797,2404.2596367224646,65227140.546477534,128131.66647107445,509.0634,5.802471365386747,2404.2597213719027,43461467.53940659,30304.726510117252,1434.1482,5.652634534118725,False,False,False,4097,0,0,False
55709911099282104,2404.3333234628235,92464677.59971099,937007.6766024968,98.68081,5.772427217727895,2404.333638430189,63597179.07925654,65909.15191564991,964.9218,5.829947584596336,2404.333723816542,42641466.87971429,44405.451734605995,960.2755,5.673315160803007,False,False,False,12291,0,0,False
56097199893029137,2411.336804904327,91868665.05960037,145504.2192361478,631.3815,5.779448352798131,2411.337119701562,64505047.93951587,68474.93899372083,942.0242,5.814557959965324,2411.33720555245,42924107.20754439,24656.830879865814,1740.8607,5.666142323917576,False,False,False,12289,0,0,False
56106940676326569,2411.512922146657,92772765.83063921,150786.73644798886,615.2581,5.768815606070717,2411.5132647640407,65112739.990957536,75534.16291955762,862.03033,5.8043772879080215,2411.5133522894034,46643697.326380536,42446.84389243578,1098.8732,5.575913079838873,False,False,False,4206593,0,0,False
56111032983281762,2411.5869526178967,91310585.95587628,206311.5239790546,442.58597,5.786064042723812,2411.587266879978,63542048.12417188,72147.52601734526,880.7239,5.8308891929261435,2411.587355899928,42925831.84282641,39294.84284522617,1092.4037,5.666098701313146,False,False,False,12289,0,0,False
58362452601402477,2452.2993752259486,91292800.58742715,204819.8662373805,445.72238,5.786275541742167,2452.29968941491,64135592.796162724,61028.3998821281,1050.914,5.820794432759197,2452.2997786495316,42961308.09410901,40016.59625515045,1073.5873,5.665201760219389,False,False,False,12289,0,0,False
60296780085380785,2487.2776118238703,91755144.78093582,396593.66964805685,231.35806,5.780790804981532,2487.2779545573776,63758503.7296475,55777.62424528691,1143.0839,5.8271969243435535,2487.2780419109663,43469794.61839256,38730.25493372423,1122.373,5.652426530439996,False,False,False,4206593,0,0,False
60306520855442932,2487.453783016404,92142703.41648915,137291.2451427494,671.1477,5.776214491890588,2487.454097169567,64515322.59535378,56894.05018142912,1133.9556,5.814385032763024,2487.4541863017976,43050575.844706595,41346.47879410382,1041.2151,5.662948088770705,False,False,False,12289,0,0,False
61177743280853545,2503.2082857671157,91387045.44210066,165956.01728274467,550.6703,5.785155275197901,2503.2086001122348,64451356.39355781,57273.04124458661,1125.335,5.815462061766333,2503.208688439967,54690206.37631712,46774.28327333418,1169.2367,5.40312159562869,False,False,True,12289,0,2048,False
61181835550577336,2503.2822878088887,93312680.05960259,147754.25635058145,631.53973,5.762515209304027,2503.2826022316294,65535055.22126211,52965.043891491994,1237.3265,5.797358041519011,2503.2826905329534,63258245.12331873,48253.346797987986,1310.9608,5.245102651705473,False,False,True,12289,0,2048,False
61191576418260887,2503.458435522712,93418630.22180133,487578.2066018238,191.59723,5.761283129486561,2503.458750476494,65361809.90434229,74430.33231795815,878.16095,5.800232041939665,2503.45883534777,43313973.40961238,44046.3213810017,983.3732,5.656325437193907,False,False,False,12297,0,0,False
68093226796328621,2628.2745668406196,91891236.79545465,137841.95323943754,666.642,5.779181624848263,2628.2748816814924,64633951.56106111,61781.553771685474,1046.1691,5.812390444716499,2628.274967556866,43476990.01070058,40191.96912142267,1081.7333,5.652246827464495,False,False,False,12289,0,0,False
70054740956172429,2663.750708901334,93290663.07372792,195389.2527812901,477.46057,5.762771417348251,2663.751023271774,66040061.94498753,64839.628814999334,1018.51385,5.789023535909227,2663.7511117245654,44206448.28648237,42084.125227771845,1050.4305,5.634181442545522,False,False,False,12289,0,0,False
70058833258660182,2663.8246939522987,91416026.12333682,356552.92208471335,256.38837,5.7848110208606975,2663.825036653688,59545064.70651901,245872.8347656554,242.1783,5.9014277869577505,2663.825123898609,42944696.86678244,21280.270433857087,2018.0522,5.665621647307539,False,True,False,4206593,1024,0,False
70884423381181365,2678.75620497352,91924854.26487935,103223.1618035018,890.54486,5.77878449199811,2678.756519264555,64732929.873321496,54511.2930181595,1187.5142,5.8107290556981575,2678.75660806068,44134431.75919232,39850.41709181225,1107.5023,5.635951652855866,False,False,False,12289,0,0,False
