transit_id,g_transit_time,g_transit_flux,g_transit_flux_error,g_transit_flux_over_error,g_transit_mag,bp_obs_time,bp_flux,bp_flux_error,bp_flux_over_error,bp_mag,rp_obs_time,rp_flux,rp_flux_error,rp_flux_over_error,rp_mag,variability_flag_g_reject,variability_flag_bp_reject,variability_flag_rp_reject,g_other_flags,bp_other_flags,rp_other_flags,rejected_by_photometry
17782631150829778,1718.4334478112855,43283911.07067747,73160.51307455303,591.6294,6.596550626846749,1718.4337899096608,34585751.20721369,148860.0632659118,232.33734,6.491299183166753,1718.433877776992,15737543.336837836,15469.622257381687,1017.31915,6.755553153543772,False,False,False,4202497,0,0,False
19711621089768749,1753.3212651655556,41642653.734545656,78828.59978947087,528.2684,6.6385208727435305,1753.3215793393156,33052324.649269518,40032.83827442209,825.6303,6.540537191126347,1753.321666125516,15543364.729897877,12863.53580424627,1208.3275,6.769032906200316,False,False,False,12289,0,0,False
19721361937167229,1753.4974367848004,38983433.55501084,105812.33787013286,368.4205,6.710166647192178,1753.4977504543085,31268686.854283504,52249.125808306766,598.4538,6.600768107822294,1753.497839739547,14176163.905033156,29048.624964303108,488.01498,6.868998686425311,False,False,False,12289,0,0,False
26481407430103069,1875.7486604336907,42527110.39438335,96708.43006632986,439.74564,6.615702180691887,,,,,,,,,,,False,True,True,12289,8389632,16779264,False
28084320537564536,1904.7339901086311,39474589.75874732,74140.57233573309,532.429,6.696572803853048,1904.7342828873252,31290341.468218863,56842.27199565458,550.4766,6.600016459341838,1904.734370984402,14427871.109790115,15251.05675570265,946.02435,6.849889866331338,False,False,False,12293,0,0,False
37547917058430284,2075.8779472132646,42200923.12068133,89379.04350481967,472.1568,6.6240619895427955,2075.878240081755,33571759.336045705,28340.703424414984,1184.5775,6.523606962922017,2075.8783282176787,15735303.475995203,12943.017605466355,1215.7368,6.755707692980831,False,False,False,12293,0,0,False
39312461169567594,2107.7916325603155,42483405.20970786,180485.80896933653,235.38364,6.616818567416075,2107.791947409462,33747370.114233695,55986.413858976965,602.77783,6.5179423795004325,2107.79203262039,22634828.373326316,16934.404323454957,1336.6179,6.360952486548285,False,False,True,12289,0,2048,False
40450282910290922,2128.370121070952,41652499.382052645,105540.49447909946,394.65894,6.638264200521743,2128.370435547546,33458910.681911334,50115.42718784566,667.63696,6.52726272185075,2128.3705208382594,15619104.80643929,15338.747025340119,1018.2778,6.763755153416135,False,False,False,12289,0,0,False
40460023670260797,2128.5462613100394,41129205.89829712,64164.34157171215,640.99786,6.651991055920437,2128.5466034143965,32821548.54230098,46013.81317578205,713.2977,6.548144547046274,2128.5466909864763,15327983.13566014,14543.081672318223,1053.9708,6.784182966379689,False,False,False,4198401,0,0,False
40464115981022060,2128.6203017049897,38932375.355954476,80176.90949124882,485.5809,6.71158961241516,2128.6206153848148,31192889.925639927,35479.66125642869,879.17664,6.6034031841132155,2128.620704703697,16965910.92260596,14847.897423214334,1142.6473,6.6739525449977535,False,False,True,12289,0,0,False
49075413482665618,2284.345936413737,42322938.584152885,76921.39632509153,550.2102,6.620927331575665,2284.3462500876058,33252475.1702309,43244.794557936875,768.9359,6.533982271191018,2284.3463392080193,15681499.63515772,14920.859902770037,1050.9783,6.759426520441195,False,False,False,4097,0,0,False
55550865379075872,2401.449027326786,41856376.211697,85597.4194446398,488.9911,6.632962802473454,2401.449341725064,32940740.26004306,32274.227043703886,1020.65155,6.544208829256558,2401.449427521761,15439002.248765795,13697.606870529826,1127.1313,6.776347424992245,False,False,False,12289,0,0,False
55560606244159849,2401.6251684062768,41654427.00594545,60683.43280397544,686.42175,6.638213955214642,2401.625511012003,32879682.923410952,56857.19778359954,578.28534,6.5462231639191515,2401.625598264933,15454011.776794177,13098.595434802603,1179.822,6.77529240399199,False,False,False,4206593,0,0,False
55564698500133263,2401.699207370335,41561145.92916037,42897.34775480904,968.8512,6.640648083374376,2401.6995215629795,32954651.29612505,41695.40311133531,790.3665,6.54375041432381,2401.699610434572,15387734.946170647,12907.177074479952,1192.1843,6.779958758719449,False,False,False,4097,0,0,False
56210605853663657,2413.380891520458,41510192.03923284,67487.43791719768,615.08026,6.641980010639749,2413.3812052201065,32849935.11134957,40612.186308883225,808.8689,6.547205925716291,2413.381294122317,15457794.568475872,13669.13264519115,1130.8541,6.775026672907984,False,False,False,12289,0,0,False
56214698114606683,2413.4549033300364,41625151.844236255,62875.387682138484,662.0262,6.638977290109366,2413.455217730541,33083897.050637353,45669.06265697697,724.4269,6.5395005639662465,2413.455305793051,15662286.260467302,12544.17975877539,1248.57,6.760757607834357,False,False,False,12289,0,0,False
58341871775048775,2451.926998046358,41128017.20928494,54023.180728257146,761.30316,6.652022435601104,2451.9273118589485,32668797.558792375,36620.53060839053,892.08966,6.553209341591689,2451.927400638637,15395103.471345615,13646.214969104036,1128.1592,6.779438970738731,False,False,False,12289,0,0,False
60410282732056761,2489.3362778684054,41567823.99273822,39263.813069675365,1058.6803,6.640473640808164,2489.3365920069555,32272048.51397707,41630.1752555045,775.20807,6.566475881457222,2489.3366808812525,15500320.19584105,15349.41524730467,1009.8313,6.77204382704333,False,False,False,8193,0,0,False
60414375084880201,2489.410291226613,40130244.443775155,74490.8484892591,538.7272,6.6786873541987255,2489.4106054211284,31982772.306579713,36205.8110183579,883.36017,6.57625195022483,2489.4106943,14845521.709585074,12224.61700556263,1214.3956,6.818906840108131,False,False,False,12289,0,0,False
60424115949286707,2489.586462223356,41271796.651126266,47444.18088057635,869.90216,6.648233429373416,2489.586776909534,32725682.156870574,39960.49455252702,818.95087,6.551320445664299,2489.586863129786,15401557.18386885,12713.658484426134,1211.4182,6.778983919489985,False,False,False,12289,0,0,False
60428208214029638,2489.660473984781,41527389.845835485,94215.43395221129,440.77057,6.641530279780202,2489.6607882081557,32919201.060301,26164.698417404135,1258.1533,6.544918999637716,2489.660874961319,15419991.952822816,12013.958560739431,1283.5063,6.777685133476496,False,False,False,12289,0,0,False
61092083368105410,2501.6670869062136,41618027.63740615,72650.66261590522,572.8513,6.639163131384354,2501.667401954877,32696252.90241004,43319.78263956015,754.76495,6.552297255939724,2501.667486480808,15330892.271975216,13784.15804913049,1112.211,6.78397692133796,False,False,False,12289,0,0,False
61101824063448328,2501.8432524543005,40388989.36927779,30832.208771450118,1309.9609,6.6717094015505936,2501.8435672587393,32154046.460702866,40973.82208275291,784.7461,6.570453128403322,2501.843652738221,14908742.39515633,12661.767828048094,1177.4613,6.8142929743261575,False,False,False,8193,0,0,False
61105916329378433,2501.917235100116,40462905.69546734,76996.91722191063,525.5133,6.669724199997528,2501.917577257277,32256930.919171844,27928.879822979787,1154.9669,6.5669846054585435,2501.9176649717447,14846315.618528983,11956.708671157205,1241.6725,6.818848778650068,False,False,False,4206593,0,0,False
61115657185677636,2502.093431639929,42277681.980749,36333.66607448648,1163.5952,6.622088948055044,2502.0937460110613,33749100.522509195,41113.725535723526,820.8719,6.517886709421795,2502.0938338716305,15853129.45984461,14299.143425312712,1108.6769,6.747607985718645,False,False,False,8193,0,2048,False
65350935953602036,2578.6863104700547,41521322.5978345,55036.99797565382,754.42566,6.641688919947779,2578.686624145034,32848858.57687687,24268.760291637285,1353.5449,6.547241507266186,2578.6867132918915,15431584.285144504,12118.353776640048,1273.406,6.776869213058394,False,False,False,4097,0,0,False
65360676819317111,2578.862459052449,40677677.93317878,62731.124172929914,648.4449,6.663976483419368,2578.8627736348712,32391185.07475496,38392.56394688641,843.68384,6.56247512193659,2578.862860188451,15138360.0669201,11931.228104425887,1268.8015,6.797698424285262,False,False,False,12289,0,0,False
65364769099793921,2578.936433549761,41616989.48639057,47273.72316412057,880.3408,6.639190215133059,2578.9367757287328,33112853.5513208,29364.8075638528,1127.6373,6.538550694890365,2578.936863124372,15501705.795232277,11690.565268190116,1326.0013,6.771946775616705,False,False,False,4206593,0,0,False
65378602042823999,2579.186609120109,41228416.24008881,75110.65537966868,548.90234,6.649375237025321,,,,,,,,,,,False,True,True,12289,1024,2048,False
65927765334959835,2589.117320112486,42444696.51189523,61733.833979530704,687.5435,6.617808285464932,2589.1176349053385,33547808.427361626,43814.2134252112,765.6832,6.524381829944122,2589.1177201858923,15736602.574297126,12651.510092601142,1243.8517,6.7556180588761485,False,False,False,4097,0,0,False
65931857605477295,2589.191293542885,41902609.46077707,63898.08132915975,655.7726,6.631764193940054,2589.1916356789607,33447375.11828646,29985.875126532108,1115.4377,6.527637113555329,2589.191723284444,17078966.914645117,12401.453567466613,1377.1746,6.6667415081114925,False,False,True,4206593,0,2048,False
