transit_id,g_transit_time,g_transit_flux,g_transit_flux_error,g_transit_flux_over_error,g_transit_mag,bp_obs_time,bp_flux,bp_flux_error,bp_flux_over_error,bp_mag,rp_obs_time,rp_flux,rp_flux_error,rp_flux_over_error,rp_mag,variability_flag_g_reject,variability_flag_bp_reject,variability_flag_rp_reject,g_other_flags,bp_other_flags,rp_other_flags,rejected_by_photometry
18493475481874977,1731.287131356564,25438529.92249988,36703.75109165054,693.0771,7.1736368418506515,1731.2874449851652,18021145.80773561,25345.653302148618,711.01526,7.199086214484375,1731.2875343209903,10692372.355325716,25590.427753369873,417.82703,7.175210315185936,True,False,False,12291,0,2048,False
20565004928443341,1768.7508452568566,25437253.94588176,19629.784842077792,1295.8499,7.1736913028891145,1768.7511590206245,18251501.66971061,22721.50703802158,803.26984,7.185295709564265,1768.75124780527,11807567.50993358,12084.8066959516,977.05884,7.067494407803,False,False,False,8193,0,0,False
22057446219735758,1795.7418886712767,25432989.44776675,30677.690202797665,829.0386,7.173873339368619,1795.7422235208226,18058613.607856918,20651.488982097955,874.4461,7.196831201569282,1795.7423123435938,11588817.973169105,11252.15012076747,1029.9203,7.087797647636769,False,False,False,2109697,0,0,False
22061538519728303,1795.8158915907247,25527963.888254233,41848.10613299423,610.0148,7.169826424968537,1795.816233680053,18342670.00323059,27052.306002106638,678.0446,7.179885833581459,1795.816321520394,11652166.081015917,10476.488703265759,1112.2206,7.081878835906242,False,False,False,4206593,0,0,False
23774900867993808,1826.8022509431996,25570216.666197337,31440.668912399695,813.2847,7.168030847093846,1826.8025653104696,18234805.46329408,31649.07206344661,576.15607,7.186289379709493,1826.8026509430458,11604178.28175771,11989.682591405975,967.847,7.086359519901492,False,False,False,8193,0,0,False
23784641680275328,1826.9784135450718,25766319.77404991,81006.85311136644,318.0758,7.159735886254598,1826.9787277958844,18055892.978003155,33159.56567053304,544.5154,7.196994786046368,1826.978816292817,11623232.155033909,13247.280011958645,877.4052,7.084578220625492,False,False,False,12289,0,0,False
25774359630078361,1862.9621133746666,25762414.06744722,17671.850794309372,1457.822,7.159900476639642,1862.9624271053444,18434326.522676285,24128.18575471009,764.0163,7.174474026364969,1862.96251600711,11660160.129059719,13127.811575172764,888.2029,7.081134214571957,False,False,False,8193,0,0,False
25778451951964534,1863.0361214846985,25697384.117695697,30486.185563689323,842.91895,7.1626445763412825,1863.036435325097,18523935.24169509,23210.43280400645,798.0866,7.169209080639487,1863.0365237160256,11731304.52672638,10799.968158941361,1086.2351,7.074529729762375,False,False,False,12289,0,0,False
27326587983409731,1891.0333253934086,25730640.406293567,38185.84916615769,673.8266,7.161240378457588,1891.0336394999333,18395712.104138806,26187.03965515992,702.47394,7.176750705356191,1891.0337265499763,11755439.52697119,10681.311701307724,1100.5614,7.072298321889804,False,False,False,12289,0,0,False
27336328843522338,1891.209481964951,25963181.19763266,24691.589916627432,1051.499,7.151472106294282,1891.2097955662105,18607142.473445687,24806.07158505132,750.1044,7.164343008293109,1891.2098849747904,11667400.56745573,19518.722393669177,597.75433,7.080460230141298,False,False,False,8193,0,0,False
29344006505026311,1927.5165452442147,25796576.071927667,52811.500662321116,488.46512,7.158461700184979,1927.5168590973822,18323704.02886176,27365.786544045914,669.5844,7.181009045102144,1927.5169473663937,11788346.769336784,10768.240579022002,1094.7329,7.069263244417421,False,False,False,12289,0,0,False
31167904285107329,1960.499679089251,25925007.200406905,37830.04602009251,685.302,7.1530696528506645,1960.4999933611866,17840030.72090589,34718.294514698035,513.851,7.210053221035132,1960.50007943074,11774656.009662624,14273.95754762177,824.9048,7.070524930397006,False,False,False,12289,0,0,False
32697838383673415,1988.1667273046073,26088666.161796387,34586.83978938558,754.2946,7.146237178444522,1988.167069489511,18665179.28515641,17500.81337115829,1066.5321,7.160961801239928,1988.1671566885677,11890636.876205783,10660.457089233232,1115.3965,7.059882709768882,False,False,False,12289,0,0,False
32701930676069856,1988.2407599339815,25965933.798986018,34024.13951833359,763.1621,7.1513570032755,1988.2410742361974,18604401.155634094,17473.922430435257,1064.6952,7.164502977362485,1988.2411601220826,11886788.449224178,10579.4753576191,1123.5707,7.06023416721094,False,False,False,12289,0,0,False
